# Agent Skills Index
URL_TEMPLATE: https://raw.githubusercontent.com/{repo}/main/skills/{path}/SKILL.md
COLUMNS: id;repo;path;summary
agent-tools;inference-sh-3/skills;main/skills/agent-tools;Run 150+ AI apps via inference.sh CLI for image generation, video creation, LLMs, search, 3D, Twitter automation with models like FLUX, Veo,
building-ai-agent-on-cloudflare;cloudflare/cloudflare-docs;;Build AI agents on Cloudflare with state management, real-time WebSockets, and tool integration.
building-mcp-server-on-cloudflare;cloudflare/cloudflare-docs;;Deploy MCP servers on Cloudflare Workers with OAuth support.
ask-questions-if-underspecified;trailofbits/skills;main/plugins/ask-questions-if-underspecified/skills/ask-questions-if-underspecified;This skill helps clarify requirements before implementation when doubts arise.
search;tavily-ai/skills;main/skills/tavily/search;A skill for searching the web using Tavily's LLM-optimized search API to find relevant content.
clawdirect;napoleond/clawdirect;clawdirect;Browse and interact with ClawDirect, a directory of social web experiences for AI agents.
instaclaw;napoleond/instaclaw;;An AI agent skill for interacting with a photo-sharing platform, including posting, browsing, and social features.
clawdirect-dev;napoleond/clawdirect;clawdirect-dev;Build agent-facing web experiences with ATXP-based authentication and MCP tools integration.
video-prompting-guide;inference-sh-9/skills;main/skills/video-prompting-guide;Best practices and techniques for writing effective AI video generation prompts covering multiple platforms like Veo, Seedance, Wan, Grok, K
prompt-engineering;inference-sh-9/skills;main/skills/prompt-engineering;Master prompt engineering for AI models including LLMs, image generators, and video models with techniques like chain-of-thought and few-sho
speech-to-text;inference-sh-9/skills;main/skills/speech-to-text;Convert audio to text using Whisper models via CLI with support for multiple languages and timestamps.
ai-voice-cloning;inference-sh-9/skills;main/skills/ai-voice-cloning;AI voice cloning, text-to-speech, and voice synthesis via inference.sh CLI with multiple models for natural speech generation.
flux-image;inference-sh-9/skills;main/skills/flux-image;Generate images using FLUX models via CLI.
ai-rag-pipeline;inference-sh-9/skills;main/skills/ai-rag-pipeline;Build RAG (Retrieval Augmented Generation) pipelines with web search and LLMs for research, fact-checking, and knowledge retrieval.
ai-product-photography;inference-sh-9/skills;main/skills/ai-product-photography;Generate professional AI product photography and commercial images using models like FLUX, Imagen 3, Grok, and Seedream.
talking-head-production;inference-sh-9/skills;main/skills/talking-head-production;AI-powered talking head video production with avatars, lipsync, and voiceover for spokesperson videos, courses, social media, and presentati
llm-models;inference-sh-9/skills;main/skills/llm-models;Access multiple LLMs including Claude, Gemini, Kimi via OpenRouter CLI with cost optimization.
ai-podcast-creation;inference-sh-9/skills;main/skills/ai-podcast-creation;Create AI-powered podcasts with text-to-speech, music, and audio editing. Supports multi-voice conversations, background music, intro/outro,
related-skill;inference-sh-9/skills;main/skills/related-skill;Discover and install related skills from the inference.sh registry to expand your AI workflow.
image-to-video;inference-sh-9/skills;main/skills/image-to-video;Still-to-video conversion guide covering model selection, motion prompting, and camera movement for animating images into videos.
dialogue-audio;inference-sh-9/skills;main/skills/dialogue-audio;Multi-speaker dialogue audio creation with Dia TTS covering speaker tags, emotion control, pacing, conversation flow, and post-production.
writing-clearly-and-concisely;softaworks/agent-toolkit;writing-clearly-and-concisely;A skill for writing clear and concise prose, suitable for documentation, commit messages, and UI text.
text-to-speech;inference-sh-9/skills;main/skills/text-to-speech;Convert text to natural speech using DIA TTS, Kokoro, Chatterbox, and more via inference.sh CLI.
agent-md-refactor;softaworks/agent-toolkit;agent-md-refactor;Refactors large agent instruction files into organized, linked documentation using progressive disclosure.
ai-content-pipeline;inference-sh-9/skills;main/skills/ai-content-pipeline;Build multi-step AI content creation pipelines combining image, video, audio, and text for YouTube, social media, and marketing content.
image-upscaling;inference-sh-9/skills;main/skills/image-upscaling;Upscale and enhance images using Real-ESRGAN, Thera, Topaz, and FLUX via CLI.
ai-avatar-video;inference-sh-9/skills;main/skills/ai-avatar-video;Generate AI avatar and talking head videos using OmniHuman, Fabric, and PixVerse via CLI.
qa-test-planner;softaworks/agent-toolkit;qa-test-planner;Generate comprehensive QA test plans and cases with Figma integration.
session-handoff;softaworks/agent-toolkit;session-handoff;Generates handoff documents for AI agent sessions to ensure seamless transitions and context preservation.
codex;softaworks/agent-toolkit;codex;A skill for using Codex CLI with GPT-5.2 for code analysis, refactoring, and automated editing.
gemini;softaworks/agent-toolkit;gemini;A skill for using Gemini CLI to perform code reviews, plan reviews, and process large contexts with Gemini 3 Pro.
ship-learn-next;softaworks/agent-toolkit;ship-learn-next;Transform learning content into actionable implementation plans using the Ship-Learn-Next framework.
skill-judge;softaworks/agent-toolkit;skill-judge;Evaluate agent skill design quality against specifications and best practices, providing scoring and improvement suggestions for SKILL.md fi
meme-factory;softaworks/agent-toolkit;meme-factory;Generate memes using the memegen.link API for social media and content humor.
background-removal;inference-sh-9/skills;main/skills/background-removal;Remove backgrounds from images using BiRefNet via CLI.
google-veo;inference-sh-9/skills;main/skills/google-veo;Generate high-quality videos using Google Veo models via CLI.
command-creator;softaworks/agent-toolkit;command-creator;A skill for creating Claude Code slash commands with proper structure and best practices.
marp-slide;softaworks/agent-toolkit;marp-slide;Create professional Marp presentation slides with customizable themes and layouts.
humanizer;softaworks/agent-toolkit;humanizer;Remove AI-generated writing signs from text to make it sound more natural.
plugin-forge;softaworks/agent-toolkit;plugin-forge;Create and manage Claude Code plugins with proper structure and marketplace integration.
feedback-mastery;softaworks/agent-toolkit;feedback-mastery;Master difficult conversations and give constructive feedback using structured frameworks like SBI and P-D-F model.
ai-music-generation;inference-sh-9/skills;main/skills/ai-music-generation;Generate AI music and songs using Diffrythm and Tencent Song Generation models.
testing-handbook-generator;trailofbits/skills;main/plugins/testing-handbook-skills/skills/testing-handbook-generator;Generates security testing skills from the Trail of Bits Testing Handbook using Claude Code.
claude-in-chrome-troubleshooting;trailofbits/skills;main/plugins/claude-in-chrome-troubleshooting/skills/claude-in-chrome-troubleshooting;Troubleshoot connectivity issues with Claude in Chrome MCP extension.
super-search;supermemoryai/claude-supermemory;super-search;Search your coding memory for past work, previous sessions, implementations, and earlier session information.
codex-subagent;am-will/codex-skills;;A subagent component likely designed for code-related tasks or knowledge retrieval within an AI agent system.
agentic-workflow;parcadei/continuous-claude-v3;agentic-workflow;An agentic workflow pattern for AI systems to execute tasks autonomously.
explore;parcadei/continuous-claude-v3;explore;A meta-skill for exploring codebases at different depths including quick, deep, and architecture levels.
agent-orchestration;parcadei/continuous-claude-v3;agent-orchestration;Manages agent coordination and execution rules for AI systems.
web-search;tul-sh/skills;main/tools/llm/web-search;Perform web searches and extract content using Tavily and Exa via inference.sh CLI.
tools-ui;tul-sh/skills;main/ui/tools-ui;React/Next.js UI components for AI agent tool calls, status, progress, and human-in-the-loop approvals.
python-sdk;tul-sh/skills;main/sdk/python-sdk;Python SDK for inference.sh - run AI apps, build agents, integrate with 150+ models. Supports sync/async, streaming, file uploads.
notebooklm;teng-lin/notebooklm-py;;A skill for programmatic access to Google NotebookLM API, enabling notebook creation and artifact generation.
n8n-mcp-tools-expert;czlonkowski/n8n-skills;n8n-mcp-tools-expert;Expert guide for using n8n-mcp tools effectively, including node search, config validation, template access, and workflow management.
n8n-validation-expert;czlonkowski/n8n-skills;n8n-validation-expert;Helps interpret and fix n8n validation errors, warnings, and issues.
context7;intellectronica/agent-skills;context7;Retrieve up-to-date documentation for software libraries and frameworks using the Context7 API.
extract;tavily-ai/skills;main/skills/tavily/extract;Extract clean content from URLs using Tavily's API for markdown/text output.
senior-architect;alirezarezvani/claude-skills;;A skill for designing system architecture, creating architecture diagrams, and evaluating technical decisions.
senior-qa;alirezarezvani/claude-skills;;A skill for generating tests, writing unit tests, analyzing test coverage, and setting up Playwright/Jest for React/Next.js applications.
senior-prompt-engineer;alirezarezvani/claude-skills;;A skill for optimizing prompts, designing prompt templates, evaluating LLM outputs, and building agentic systems.
vibe-check;vibiumdev/vibium;vibe-check;Browser automation for AI agents to navigate websites, read content, fill forms, click elements, take screenshots, and manage tabs.
senior-computer-vision;alirezarezvani/claude-skills;;A computer vision skill for object detection, image segmentation, and visual AI systems using CNN, Vision Transformer, YOLO, and more.
code-reviewer;alirezarezvani/claude-skills;;Automated code review for multiple languages with quality analysis and risk detection.
senior-ml-engineer;alirezarezvani/claude-skills;;A skill for ML engineers to productionize models, build MLOps pipelines, and integrate LLMs with focus on deployment, feature stores, and co
fda-consultant-specialist;alirezarezvani/claude-skills;;An FDA regulatory consultant for medical device companies providing guidance on 510(k), PMA, De Novo pathways, QSR compliance, and cybersecu
mdr-745-specialist;alirezarezvani/claude-skills;;A specialist skill for EU MDR 2017/745 compliance in medical devices, covering classification, technical documentation, clinical evidence, a
qms-audit-expert;alirezarezvani/claude-skills;;Provides ISO 13485 internal audit expertise for medical device QMS, covering audit planning, execution, and CAPA verification.
resend;resend/resend-skills;;A skill for interacting with the Resend email platform, routing to sub-skills for sending, receiving, audiences, or broadcasts.
content-research-writer;davepoon/buildwithclaude;content-research-writer;A skill for enhancing content writing through research, citations, and real-time feedback.
test-cases;cexll/myclaude;test-cases;Generates comprehensive test cases from PRD documents or user requirements for QA planning and scenario creation.
image-enhancer;davepoon/buildwithclaude;image-enhancer;Enhances image quality, especially screenshots, for presentations and documentation.
ralph-tui-create-json;subsy/ralph-tui;ralph-tui-create-json;Convert PRDs to prd.json format for ralph-tui execution with user stories and dependencies.
hindsight-docs;vectorize-io/hindsight;hindsight-docs;Complete Hindsight documentation for AI agents covering architecture, APIs, configuration, and best practices.
prototype-prompt-generator;cexll/myclaude;prototype-prompt-generator;Generates detailed, structured prompts for UI/UX prototypes across multiple design systems.
skill-writer;tencentblueking/bk-ci;skill-writer;Helps users create Agent Skills with support for CodeBuddy and Cursor IDEs.
ralph-tui-create-beads;subsy/ralph-tui;ralph-tui-create-beads;Convert PRDs to beads for ralph-tui execution, creating epics with child beads for each user story.
ralph-tui-create-beads-rust;subsy/ralph-tui;ralph-tui-create-beads-rust;Convert PRDs to beads for ralph-tui execution using beads-rust CLI.
skill-install;cexll/myclaude;skill-install;Install Claude skills from GitHub with security scanning.
codeagent;cexll/myclaude;codeagent;An AI agent for executing code tasks across multiple backends including Codex, Claude, and Gemini.
do;cexll/myclaude;do;A structured feature development skill using a 5-phase workflow with code agents.
omo;cexll/myclaude;omo;Orchestrate multi-agent workflows for code analysis, bug investigation, and fix planning.
sparv;cexll/myclaude;sparv;A minimal SPARV workflow with spec gate, journal, and risk detection for AI agents.
codex;cexll/myclaude;;Use Codex CLI for code analysis, refactoring, and automated code changes with file references and structured output.
gemini;cexll/myclaude;gemini;Execute Gemini CLI for AI-powered code analysis and generation.
youtube-clipper;op7418/youtube-clipper-skill;;A tool for intelligent YouTube video clipping, including downloading, chapter analysis, subtitle translation, and video editing.
brave-search;steipete/agent-scripts;brave-search;A skill for web search and content extraction using Brave Search API.
skill-creator;supabase/agent-skills;;A skill for creating new skills or templates.
nano-banana-pro;steipete/agent-scripts;nano-banana-pro;Generate/edit images with Nano Banana Pro (Gemini 3 Pro Image). Supports text-to-image + image-to-image, 1K/2K/4K resolutions.
nano-banana-pro-prompts-recommend-skill;youmind-openlab/nano-banana-pro-prompts-recommend-skill;;Recommends AI image prompts from 10,000+ templates. Optimized for Nano Banana Pro, compatible with Midjourney, DALL-E, Stable Diffusion, and
openai-image-gen;steipete/agent-scripts;openai-image-gen;Batch-generate images via OpenAI Images API with random prompt sampling and HTML gallery output.
create-mcp-app;modelcontextprotocol/ext-apps;;Guides users on creating applications using the Model Context Protocol (MCP) standard.
agent-tools;1nfsh-s3/skills;main/skills/agent-tools;Run 150+ AI apps via inference.sh CLI for image generation, video creation, LLMs, search, 3D, Twitter automation with models like FLUX, Veo,
apify-lead-generation;apify/agent-skills;apify-lead-generation;Generates B2B/B2C leads by scraping multiple platforms including Google Maps, Instagram, LinkedIn, and more.
claudeception;blader/claudeception;;A continuous learning system that extracts reusable knowledge from work sessions and creates Claude Code skills.
agent-tools;1nferencesh/s;agent-tools;Run 150+ AI apps via inference.sh CLI for image generation, video creation, LLMs, search, 3D, Twitter automation with models like FLUX, Veo,
capability-evolver;autogame-17/capability-evolver;;A self-evolution engine for AI agents that analyzes runtime history to identify improvements and applies protocol-constrained evolution.
sequential-thinking;mrgoonie/claudekit-skills;sequential-thinking;A skill for systematic step-by-step reasoning with thought revision and scope adjustment.
apify-brand-reputation-monitoring;apify/agent-skills;apify-brand-reputation-monitoring;Monitor brand reputation across multiple platforms including Google Maps, Booking.com, TripAdvisor, and social media.
apify-influencer-discovery;apify/agent-skills;apify-influencer-discovery;Discover and evaluate influencers for brand partnerships across social media platforms.
prompt-engineering;tul-sh/skills;main/guides/prompting/prompt-engineering;Master prompt engineering for AI models including LLMs, image generators, and video models with techniques like chain-of-thought and few-sho
vibe-agents;khazp/vibe-coding-prompt-template;vibe-agents;Generates AGENTS.md and AI config files for projects, useful for setting up agent instructions and AI assistants.
dialogue-audio;tul-sh/skills;main/tools/audio/dialogue-audio;Multi-speaker dialogue audio creation with Dia TTS covering speaker tags, emotion control, pacing, conversation flow, and post-production.
flux-image;tul-sh/skills;main/tools/image/flux-image;Generate images using FLUX models via CLI.
problem-solving;mrgoonie/claudekit-skills;problem-solving;Creative problem-solving techniques including collision-zone thinking, inversion, and pattern recognition.
ai-multimodal;mrgoonie/claudekit-skills;ai-multimodal;Process and generate multimedia content using Google Gemini API with support for audio, image, and video analysis.
docs-seeker;mrgoonie/claudekit-skills;docs-seeker;A skill for finding technical documentation using LLMs, GitHub repos, and parallel exploration.
repomix;mrgoonie/claudekit-skills;repomix;Pack code repositories into AI-friendly formats with customizable options for AI analysis and documentation.
ai-content-pipeline;tul-sh/skills;main/guides/content/ai-content-pipeline;Build multi-step AI content creation pipelines combining image, video, audio, and text for YouTube, social media, and marketing content.
context-engineering;mrgoonie/claudekit-skills;context-engineering;Master context engineering for AI agents: architecture design, token optimization, memory systems, and multi-agent coordination.
mcp-management;mrgoonie/claudekit-skills;mcp-management;Manage Model Context Protocol (MCP) servers for discovering and executing tools/prompts/resources.
skill-creator;mrgoonie/claudekit-skills;skill-creator;Create or update Claude skills for new capabilities, skill references, and optimization.
text-to-speech;tul-sh/skills;main/tools/audio/text-to-speech;Convert text to natural speech using DIA TTS, Kokoro, Chatterbox, and more via inference.sh CLI.
ai-voice-cloning;tul-sh/skills;main/tools/audio/ai-voice-cloning;AI voice cloning, text-to-speech, and voice synthesis via inference.sh CLI with multiple models for natural speech generation.
ai-automation-workflows;tul-sh/skills;main/guides/content/ai-automation-workflows;Build automated AI workflows combining multiple models and services with patterns like batch processing, scheduled tasks, event-driven pipel
google-veo;tul-sh/skills;main/tools/video/google-veo;Generate high-quality videos using Google Veo models via CLI.
ai-rag-pipeline;tul-sh/skills;main/tools/llm/ai-rag-pipeline;Build RAG (Retrieval Augmented Generation) pipelines with web search and LLMs for research, fact-checking, and knowledge retrieval.
mcp-builder;mrgoonie/claudekit-skills;mcp-builder;A guide for building high-quality MCP servers to enable LLMs to interact with external services via well-designed tools.
template-skill;mrgoonie/claudekit-skills;template-skill;A template skill for generating descriptions and usage guidance for AI assistants.
ai-music-generation;tul-sh/skills;main/tools/audio/ai-music-generation;Generate AI music and songs using Diffrythm and Tencent Song Generation models.
background-removal;tul-sh/skills;main/tools/image/background-removal;Remove backgrounds from images using BiRefNet via CLI.
ai-social-media-content;tul-sh/skills;main/guides/social/ai-social-media-content;AI-powered social media content creation for TikTok, Instagram, YouTube, Twitter/X. Generates images, videos, reels, shorts, thumbnails, cap
image-upscaling;tul-sh/skills;main/tools/image/image-upscaling;Upscale and enhance images using Real-ESRGAN, Thera, Topaz, and FLUX via CLI.
actionbook;actionbook/actionbook;actionbook;Automate multi-step website tasks with browser automation, web scraping, and UI testing.
gepetto;softaworks/agent-toolkit;gepetto;Generates detailed implementation plans using LLMs and stakeholder research for feature planning.
image-to-video;tul-sh/skills;main/tools/video/image-to-video;Still-to-video conversion guide covering model selection, motion prompting, and camera movement for animating images into videos.
video-prompting-guide;tul-sh/skills;main/guides/prompting/video-prompting-guide;Best practices and techniques for writing effective AI video generation prompts covering multiple platforms like Veo, Seedance, Wan, Grok, K
ai-marketing-videos;tul-sh/skills;main/guides/video/ai-marketing-videos;Create AI marketing videos for ads, promos, product launches, and brand content using models like Veo, Seedance, Wan, FLUX, and Kokoro.
ai-product-photography;tul-sh/skills;main/guides/photo/ai-product-photography;Generate professional AI product photography and commercial images using models like FLUX, Imagen 3, Grok, and Seedream.
related-skill;tul-sh/skills;main/tools/utilities/related-skill;Discover and install related skills from the inference.sh registry to expand your AI workflow.
speech-to-text;tul-sh/skills;main/tools/audio/speech-to-text;Convert audio to text using Whisper models via CLI with support for multiple languages and timestamps.
llm-models;tul-sh/skills;main/tools/llm/llm-models;Access multiple LLMs including Claude, Gemini, Kimi via OpenRouter CLI with cost optimization.
ai-avatar-video;tul-sh/skills;main/tools/video/ai-avatar-video;Generate AI avatar and talking head videos using OmniHuman, Fabric, and PixVerse via CLI.
ai-podcast-creation;tul-sh/skills;main/guides/content/ai-podcast-creation;Create AI-powered podcasts with text-to-speech, music, and audio editing. Supports multi-voice conversations, background music, intro/outro,
talking-head-production;tul-sh/skills;main/guides/video/talking-head-production;AI-powered talking head video production with avatars, lipsync, and voiceover for spokesperson videos, courses, social media, and presentati
eraser-diagrams;eraserlabs/eraser-io;eraser-diagrams;Generates architecture diagrams from code, infrastructure, or descriptions for system visualization.
sandbox-agent;rivet-dev/skills;main/skills/sandbox-agent;A skill for deploying and integrating a universal API for orchestrating AI coding agents in sandboxed environments.
tavily-best-practices;tavily-ai/skills;main/skills/tavily/tavily-best-practices;Build production-ready Tavily integrations with best practices for web search, content extraction, and research in agentic workflows and RAG
agents-sdk;cloudflare/skills;main/skills/agents-sdk;Build AI agents on Cloudflare Workers via Agents SDK. Supports stateful agents, workflows, WebSocket apps, MCP servers. Covers RPC, hooks.
central-station;railwayapp/railway-skills;;A skill for searching Central Station threads, community discussions, and Railway's knowledge base.
validate-skills;callstackincubator/agent-skills;validate-skills;Validates skills against agentskills.io spec and Claude Code best practices.
status;railwayapp/railway-skills;;A skill for checking deployment status and uptime, including Railway status queries.
building-ai-agent-on-cloudflare;cloudflare/skills;main/skills/building-ai-agent-on-cloudflare;Builds AI agents on Cloudflare Workers using Agents SDK with state management, WebSockets, and tools. Generates production-ready code.
council;boshu2/agentops;council;Multi-model consensus council for validation, research, and brainstorming using parallel judges and sub-agents.
ultrathink;intellectronica/agent-skills;ultrathink;Displays colorful ANSI art of the word 'ultrathink' when triggered.
skill-from-masters;gbsoss/skill-from-masters;;Create high-quality skills through real case analysis, distinguishing effective from ineffective approaches with theoretical explanations.
